date,home,away,home_score,away_score,neutral,tournament,city,country
2025-03-20,Iraq,Kuwait,2.0,2.0,False,FIFA World Cup qualification,Basra,Iraq
2025-03-20,Jordan,Palestine,3.0,1.0,False,FIFA World Cup qualification,Amman,Jordan
2025-03-20,Japan,Bahrain,2.0,0.0,False,FIFA World Cup qualification,Saitama,Japan
2025-03-20,Australia,Indonesia,5.0,1.0,False,FIFA World Cup qualification,Sydney,Australia
2025-03-20,Saudi Arabia,China PR,1.0,0.0,False,FIFA World Cup qualification,Riyadh,Saudi Arabia
2025-03-20,Cabo Verde,Mauritius,1.0,0.0,False,FIFA World Cup qualification,Praia,Cape Verde
2025-03-21,Northern Ireland,Switzerland,1.0,1.0,False,Friendly,Belfast,Northern Ireland
2025-03-21,Ecuador,Venezuela,2.0,1.0,False,FIFA World Cup qualification,Quito,Ecuador
2025-03-21,Uruguay,Argentina,0.0,1.0,False,FIFA World Cup qualification,Montevideo,Uruguay
2025-03-21,New Zealand,Fiji,7.0,0.0,False,FIFA World Cup qualification,Wellington,New Zealand
2025-03-21,Ethiopia,Egypt,0.0,2.0,True,FIFA World Cup qualification,Casablanca,Morocco
2025-03-21,Congo DR,South Sudan,1.0,0.0,False,FIFA World Cup qualification,Kinshasa,DR Congo
2025-03-21,South Africa,Lesotho,0.0,3.0,False,FIFA World Cup qualification,Polokwane,South Africa
2025-03-21,Morocco,Niger,2.0,1.0,False,FIFA World Cup qualification,Oujda,Morocco
2025-03-21,Burundi,Côte d'Ivoire,0.0,1.0,True,FIFA World Cup qualification,Meknes,Morocco
2025-03-21,Botswana,Algeria,1.0,3.0,False,FIFA World Cup qualification,Francistown,Botswana
2025-03-21,Ghana,Chad,5.0,0.0,False,FIFA World Cup qualification,Accra,Ghana
2025-03-21,Romania,Bosnia and Herzegovina,0.0,1.0,False,FIFA World Cup qualification,Bucharest,Romania
2025-03-21,England,Albania,2.0,0.0,False,FIFA World Cup qualification,London,England
2025-03-22,Azerbaijan,Haiti,0.0,3.0,False,Friendly,Sumqayit,Azerbaijan
2025-03-22,Luxembourg,Sweden,1.0,0.0,False,Friendly,Luxembourg,Luxembourg
2025-03-22,Sudan,Senegal,0.0,0.0,True,FIFA World Cup qualification,Benghazi,Libya
2025-03-22,Moldova,Norway,0.0,5.0,False,FIFA World Cup qualification,Chișinău,Moldova
2025-03-22,Czechia,Faroe Islands,2.0,1.0,False,FIFA World Cup qualification,Hradec Králové,Czech Republic
2025-03-23,United States,Canada,1.0,2.0,False,CONCACAF Nations League,Inglewood,United States
2025-03-23,Panama,Mexico,1.0,2.0,True,CONCACAF Nations League,Inglewood,United States
2025-03-23,France,Croatia,2.0,0.0,False,UEFA Nations League,Paris,France
2025-03-23,Germany,Italy,3.0,3.0,False,UEFA Nations League,Dortmund,Germany
2025-03-23,Portugal,Denmark,5.0,2.0,False,UEFA Nations League,Lisbon,Portugal
2025-03-23,Spain,Netherlands,3.0,3.0,False,UEFA Nations League,Valencia,Spain
2025-03-23,Belgium,Ukraine,3.0,0.0,False,UEFA Nations League,Genk,Belgium
2025-03-23,Hungary,Türkiye,0.0,3.0,False,UEFA Nations League,Budapest,Hungary
2025-03-23,Scotland,Greece,0.0,3.0,False,UEFA Nations League,Glasgow,Scotland
2025-03-23,Serbia,Austria,2.0,0.0,False,UEFA Nations League,Belgrade,Serbia
2025-03-24,New Zealand,New Caledonia,3.0,0.0,False,FIFA World Cup qualification,Auckland,New Zealand
2025-03-24,Côte d'Ivoire,Gambia,1.0,0.0,False,FIFA World Cup qualification,Abidjan,Ivory Coast
2025-03-24,Tunisia,Malawi,2.0,0.0,False,FIFA World Cup qualification,Radès,Tunisia
2025-03-24,Madagascar,Ghana,0.0,3.0,True,FIFA World Cup qualification,Al Hoceima,Morocco
2025-03-24,Bosnia and Herzegovina,Cyprus,2.0,1.0,False,FIFA World Cup qualification,Zenica,Bosnia and Herzegovina
2025-03-24,England,Latvia,3.0,0.0,False,FIFA World Cup qualification,London,England
2025-03-25,Sweden,Northern Ireland,5.0,1.0,False,Friendly,Solna,Sweden
2025-03-25,Switzerland,Luxembourg,3.0,1.0,False,Friendly,Sankt Gallen,Switzerland
2025-03-25,Bolivia,Uruguay,0.0,0.0,False,FIFA World Cup qualification,El Alto,Bolivia
2025-03-25,Colombia,Paraguay,2.0,2.0,False,FIFA World Cup qualification,Barranquilla,Colombia
2025-03-25,Argentina,Brazil,4.0,1.0,False,FIFA World Cup qualification,Buenos Aires,Argentina
2025-03-25,Chile,Ecuador,0.0,0.0,False,FIFA World Cup qualification,Santiago,Chile
2025-03-25,Iran,Uzbekistan,2.0,2.0,False,FIFA World Cup qualification,Tehran,Iran
2025-03-25,Kyrgyzstan,Qatar,3.0,1.0,False,FIFA World Cup qualification,Bishkek,Kyrgyzstan
2025-03-25,Korea Republic,Jordan,1.0,1.0,False,FIFA World Cup qualification,Suwon,South Korea
2025-03-25,Palestine,Iraq,2.0,1.0,True,FIFA World Cup qualification,Amman,Jordan
2025-03-25,China PR,Australia,0.0,2.0,False,FIFA World Cup qualification,Hangzhou,China PR
2025-03-25,Japan,Saudi Arabia,0.0,0.0,False,FIFA World Cup qualification,Saitama,Japan
2025-03-25,Egypt,Sierra Leone,1.0,0.0,False,FIFA World Cup qualification,Cairo,Egypt
2025-03-25,Mauritania,Congo DR,0.0,2.0,False,FIFA World Cup qualification,Nouadhibou,Mauritania
2025-03-25,Senegal,Togo,2.0,0.0,False,FIFA World Cup qualification,Diamniadio,Senegal
2025-03-25,Benin,South Africa,0.0,2.0,True,FIFA World Cup qualification,Abidjan,Ivory Coast
2025-03-25,Angola,Cabo Verde,1.0,2.0,False,FIFA World Cup qualification,Luanda,Angola
2025-03-25,Morocco,Tanzania,2.0,0.0,False,FIFA World Cup qualification,Oujda,Morocco
2025-03-25,Algeria,Mozambique,5.0,1.0,False,FIFA World Cup qualification,Tizi Ouzou,Algeria
2025-03-25,Israel,Norway,2.0,4.0,True,FIFA World Cup qualification,Debrecen,Hungary
2025-03-25,Gibraltar,Czechia,0.0,4.0,True,FIFA World Cup qualification,Faro-Loulé,Portugal
2025-05-28,Nigeria,Ghana,2.0,1.0,True,Unity Cup,London,England
2025-05-29,Malaysia,Cabo Verde,1.0,1.0,False,Friendly,Kuala Lumpur,Malaysia
2025-05-30,Saudi Arabia,Jordan,2.0,0.0,False,Friendly,Dammam,Saudi Arabia
2025-05-31,Trinidad and Tobago,Ghana,0.0,4.0,True,Unity Cup,London,England
2025-06-02,Tunisia,Burkina Faso,2.0,0.0,False,Friendly,Radès,Tunisia
2025-06-03,Malaysia,Cabo Verde,0.0,3.0,False,Friendly,Kuala Lumpur,Malaysia
2025-06-04,Germany,Portugal,1.0,2.0,False,UEFA Nations League,Munich,Germany
2025-06-05,Spain,France,5.0,4.0,True,UEFA Nations League,Stuttgart,Germany
2025-06-05,Algeria,Rwanda,2.0,0.0,False,Friendly,Constantine,Algeria
2025-06-05,Congo DR,Mali,1.0,0.0,True,Friendly,Orléans,France
2025-06-05,Ecuador,Brazil,0.0,0.0,False,FIFA World Cup qualification,Guayaquil,Ecuador
2025-06-05,Paraguay,Uruguay,2.0,0.0,False,FIFA World Cup qualification,Asunción,Paraguay
2025-06-05,Chile,Argentina,0.0,1.0,False,FIFA World Cup qualification,Santiago,Chile
2025-06-05,United Arab Emirates,Uzbekistan,0.0,0.0,False,FIFA World Cup qualification,Abu Dhabi,United Arab Emirates
2025-06-05,Qatar,Iran,1.0,0.0,False,FIFA World Cup qualification,Al Rayyan,Qatar
2025-06-05,Oman,Jordan,0.0,3.0,False,FIFA World Cup qualification,Muscat,Oman
2025-06-05,Iraq,Korea Republic,0.0,2.0,False,FIFA World Cup qualification,Basra,Iraq
2025-06-05,Bahrain,Saudi Arabia,0.0,2.0,False,FIFA World Cup qualification,Riffa,Bahrain
2025-06-05,Australia,Japan,1.0,0.0,False,FIFA World Cup qualification,Perth,Australia
2025-06-06,Hungary,Sweden,0.0,2.0,False,Friendly,Budapest,Hungary
2025-06-06,Morocco,Tunisia,2.0,0.0,False,Friendly,Fès,Morocco
2025-06-06,Ireland,Senegal,1.0,1.0,False,Friendly,Dublin,Republic of Ireland
2025-06-06,Scotland,Iceland,1.0,3.0,False,Friendly,Glasgow,Scotland
2025-06-06,South Africa,Tanzania,0.0,0.0,False,Friendly,Polokwane,South Africa
2025-06-06,Colombia,Peru,0.0,0.0,False,FIFA World Cup qualification,Barranquilla,Colombia
2025-06-06,Norway,Italy,3.0,0.0,False,FIFA World Cup qualification,Oslo,Norway
2025-06-06,North Macedonia,Belgium,1.0,1.0,False,FIFA World Cup qualification,Skopje,North Macedonia
2025-06-06,Czechia,Montenegro,2.0,0.0,False,FIFA World Cup qualification,Plzeň,Czech Republic
2025-06-06,Gibraltar,Croatia,0.0,7.0,True,FIFA World Cup qualification,Faro-Loulé,Portugal
2025-06-06,Curaçao,Saint Lucia,4.0,0.0,False,FIFA World Cup qualification,Willemstad,Curaçao
2025-06-07,Mexico,Switzerland,2.0,4.0,True,Friendly,Salt Lake City,United States
2025-06-07,United States,Türkiye,1.0,2.0,False,Friendly,East Hartford,United States
2025-06-07,Finland,Netherlands,0.0,2.0,False,FIFA World Cup qualification,Helsinki,Finland
2025-06-07,Bosnia and Herzegovina,San Marino,1.0,0.0,False,FIFA World Cup qualification,Zenica,Bosnia and Herzegovina
2025-06-07,Austria,Romania,2.0,1.0,False,FIFA World Cup qualification,Vienna,Austria
2025-06-07,Andorra,England,0.0,1.0,True,FIFA World Cup qualification,Barcelona,Spain
2025-06-07,Canada,Ukraine,4.0,2.0,False,Canadian Shield,Toronto,Canada
2025-06-07,Côte d'Ivoire,New Zealand,0.0,1.0,True,Canadian Shield,Toronto,Canada
2025-06-07,Aruba,Haiti,0.0,5.0,False,FIFA World Cup qualification,Oranjestad,Aruba
2025-06-07,Belize,Panama,0.0,2.0,False,FIFA World Cup qualification,Belmopan,Belize
2025-06-08,Germany,France,0.0,2.0,False,UEFA Nations League,Stuttgart,Germany
2025-06-08,Portugal,Spain,2.0,2.0,True,UEFA Nations League,Munich,Germany
2025-06-08,Congo DR,Madagascar,3.0,1.0,True,Friendly,Orléans,France
2025-06-08,Georgia,Cabo Verde,1.0,1.0,False,Friendly,Kutaisi,Georgia
2025-06-09,Algeria,Rwanda,2.0,0.0,False,Friendly,Blida,Algeria
2025-06-09,Liechtenstein,Scotland,0.0,4.0,False,Friendly,Vaduz,Liechtenstein
2025-06-09,Morocco,Benin,1.0,0.0,False,Friendly,Fès,Morocco
2025-06-09,Estonia,Norway,0.0,1.0,False,FIFA World Cup qualification,Tallinn,Estonia
2025-06-09,Belgium,Wales,4.0,3.0,False,FIFA World Cup qualification,Brussels,Belgium
2025-06-09,Croatia,Czechia,5.0,1.0,False,FIFA World Cup qualification,Osijek,Croatia
2025-06-10,England,Senegal,1.0,3.0,False,Friendly,London,England
2025-06-10,Mexico,Türkiye,1.0,0.0,True,Friendly,Chapel Hill,United States
2025-06-10,Slovenia,Bosnia and Herzegovina,2.0,1.0,False,Friendly,Celje,Slovenia
2025-06-10,South Africa,Mozambique,2.0,0.0,False,Friendly,Polokwane,South Africa
2025-06-10,Sweden,Algeria,4.0,3.0,False,Friendly,Solna,Sweden
2025-06-10,United States,Switzerland,0.0,4.0,False,Friendly,Nashville,United States
2025-06-10,Uruguay,Venezuela,2.0,0.0,False,FIFA World Cup qualification,Montevideo,Uruguay
2025-06-10,Peru,Ecuador,0.0,0.0,False,FIFA World Cup qualification,Lima,Peru
2025-06-10,Argentina,Colombia,1.0,1.0,False,FIFA World Cup qualification,Buenos Aires,Argentina
2025-06-10,Brazil,Paraguay,1.0,0.0,False,FIFA World Cup qualification,São Paulo,Brazil
2025-06-10,Uzbekistan,Qatar,3.0,0.0,False,FIFA World Cup qualification,Tashkent,Uzbekistan
2025-06-10,Iran,North Korea,3.0,0.0,False,FIFA World Cup qualification,Tehran,Iran
2025-06-10,Korea Republic,Kuwait,4.0,0.0,False,FIFA World Cup qualification,Seoul,South Korea
2025-06-10,Jordan,Iraq,0.0,1.0,False,FIFA World Cup qualification,Amman,Jordan
2025-06-10,Japan,Indonesia,6.0,0.0,False,FIFA World Cup qualification,Suita,Japan
2025-06-10,Saudi Arabia,Australia,1.0,2.0,False,FIFA World Cup qualification,Jeddah,Saudi Arabia
2025-06-10,Netherlands,Malta,8.0,0.0,False,FIFA World Cup qualification,Groningen,Netherlands
2025-06-10,San Marino,Austria,0.0,4.0,False,FIFA World Cup qualification,Serravalle,San Marino
2025-06-10,New Zealand,Ukraine,1.0,2.0,True,Canadian Shield,Toronto,Canada
2025-06-10,Canada,Côte d'Ivoire,0.0,0.0,False,Canadian Shield,Toronto,Canada
2025-06-10,Haiti,Curaçao,1.0,5.0,True,FIFA World Cup qualification,Oranjestad,Aruba
2025-06-10,Panama,Nicaragua,3.0,0.0,False,FIFA World Cup qualification,Panama City,Panama
2025-06-14,Mexico,Dominican Republic,3.0,2.0,True,Gold Cup,Inglewood,United States
2025-06-15,United States,Trinidad and Tobago,5.0,0.0,False,Gold Cup,San Jose,United States
2025-06-15,Haiti,Saudi Arabia,0.0,1.0,True,Gold Cup,San Diego,United States
2025-06-16,Panama,Guadeloupe,5.0,2.0,True,Gold Cup,Carson,United States
2025-06-17,Curaçao,El Salvador,0.0,0.0,True,Gold Cup,San Jose,United States
2025-06-17,Canada,Honduras,6.0,0.0,False,Gold Cup,Vancouver,Canada
2025-06-18,Suriname,Mexico,0.0,2.0,True,Gold Cup,Arlington,United States
2025-06-19,Trinidad and Tobago,Haiti,1.0,1.0,True,Gold Cup,Houston,United States
2025-06-19,United States,Saudi Arabia,1.0,0.0,False,Gold Cup,Austin,United States
2025-06-20,Guatemala,Panama,0.0,1.0,True,Gold Cup,Austin,United States
2025-06-21,Curaçao,Canada,1.0,1.0,True,Gold Cup,Houston,United States
2025-06-22,Mexico,Costa Rica,0.0,0.0,True,Gold Cup,Paradise,United States
2025-06-22,Saudi Arabia,Trinidad and Tobago,1.0,1.0,True,Gold Cup,Paradise,United States
2025-06-22,United States,Haiti,2.0,1.0,False,Gold Cup,Arlington,United States
2025-06-24,Honduras,Curaçao,2.0,1.0,True,Gold Cup,San Jose,United States
2025-06-24,Canada,El Salvador,2.0,0.0,True,Gold Cup,Houston,United States
2025-06-24,Panama,Jamaica,4.0,1.0,True,Gold Cup,Austin,United States
2025-06-28,Panama,Honduras,1.0,1.0,True,Gold Cup,Glendale,United States
2025-06-28,Mexico,Saudi Arabia,2.0,0.0,True,Gold Cup,Glendale,United States
2025-06-29,Canada,Guatemala,1.0,1.0,True,Gold Cup,Minneapolis,United States
2025-06-29,United States,Costa Rica,2.0,2.0,False,Gold Cup,Minneapolis,United States
2025-07-02,United States,Guatemala,2.0,1.0,False,Gold Cup,St. Louis,United States
2025-07-02,Mexico,Honduras,1.0,0.0,True,Gold Cup,Santa Clara,United States
2025-07-06,United States,Mexico,1.0,2.0,False,Gold Cup,Houston,United States
2025-08-24,Qatar,Lebanon,2.0,2.0,False,Friendly,Doha,Qatar
2025-09-03,Qatar,Bahrain,2.0,2.0,False,Friendly,Doha,Qatar
2025-09-04,Norway,Finland,1.0,0.0,False,Friendly,Oslo,Norway
2025-09-04,Russia,Jordan,0.0,0.0,False,Friendly,Moscow,Russia
2025-09-04,Saudi Arabia,North Macedonia,2.0,1.0,True,Friendly,Prague,Czech Republic
2025-09-04,Colombia,Bolivia,3.0,0.0,False,FIFA World Cup qualification,Barranquilla,Colombia
2025-09-04,Argentina,Venezuela,3.0,0.0,False,FIFA World Cup qualification,Buenos Aires,Argentina
2025-09-04,Paraguay,Ecuador,0.0,0.0,False,FIFA World Cup qualification,Asunción,Paraguay
2025-09-04,Uruguay,Peru,3.0,0.0,False,FIFA World Cup qualification,Montevideo,Uruguay
2025-09-04,Brazil,Chile,3.0,0.0,False,FIFA World Cup qualification,Rio de Janeiro,Brazil
2025-09-04,Mauritius,Cabo Verde,0.0,2.0,False,FIFA World Cup qualification,Saint Pierre,Mauritius
2025-09-04,Algeria,Botswana,3.0,1.0,False,FIFA World Cup qualification,Tizi Ouzou,Algeria
2025-09-04,Tunisia,Liberia,3.0,0.0,False,FIFA World Cup qualification,Radès,Tunisia
2025-09-04,Chad,Ghana,1.0,1.0,False,FIFA World Cup qualification,N'Djamena,Chad
2025-09-04,Slovakia,Germany,2.0,0.0,False,FIFA World Cup qualification,Bratislava,Slovakia
2025-09-04,Georgia,Türkiye,2.0,3.0,False,FIFA World Cup qualification,Tbilisi,Georgia
2025-09-04,Bulgaria,Spain,0.0,3.0,False,FIFA World Cup qualification,Sofia,Bulgaria
2025-09-04,Netherlands,Poland,1.0,1.0,False,FIFA World Cup qualification,Rotterdam,Netherlands
2025-09-04,Liechtenstein,Belgium,0.0,6.0,False,FIFA World Cup qualification,Vaduz,Liechtenstein
2025-09-04,Iraq,Hong Kong,2.0,1.0,True,King's Cup,Kanchanaburi,Thailand
2025-09-04,Suriname,Panama,0.0,0.0,False,FIFA World Cup qualification,Paramaribo,Suriname
2025-09-05,Australia,New Zealand,1.0,0.0,False,Soccer Ashes,Canberra,Australia
2025-09-05,Romania,Canada,0.0,3.0,False,Friendly,Bucharest,Romania
2025-09-05,Egypt,Ethiopia,2.0,0.0,False,FIFA World Cup qualification,Cairo,Egypt
2025-09-05,South Sudan,Congo DR,1.0,4.0,False,FIFA World Cup qualification,Juba,South Sudan
2025-09-05,Senegal,Sudan,2.0,0.0,False,FIFA World Cup qualification,Diamniadio,Senegal
2025-09-05,South Africa,Lesotho,3.0,0.0,False,FIFA World Cup qualification,Bloemfontein,South Africa
2025-09-05,Morocco,Niger,5.0,0.0,False,FIFA World Cup qualification,Rabat,Morocco
2025-09-05,Côte d'Ivoire,Burundi,1.0,0.0,False,FIFA World Cup qualification,Abidjan,Ivory Coast
2025-09-05,Slovenia,Sweden,2.0,2.0,False,FIFA World Cup qualification,Ljubljana,Slovenia
2025-09-05,Switzerland,Kosovo,4.0,0.0,False,FIFA World Cup qualification,Basel,Switzerland
2025-09-05,Denmark,Scotland,0.0,0.0,False,FIFA World Cup qualification,Copenhagen,Denmark
2025-09-05,Ukraine,France,0.0,2.0,True,FIFA World Cup qualification,Wrocław,Poland
2025-09-05,Faroe Islands,Croatia,0.0,1.0,False,FIFA World Cup qualification,Tórshavn,Faroe Islands
2025-09-05,Montenegro,Czechia,0.0,2.0,False,FIFA World Cup qualification,Podgorica,Montenegro
2025-09-05,Trinidad and Tobago,Curaçao,0.0,0.0,False,FIFA World Cup qualification,Port of Spain,Trinidad and Tobago
2025-09-05,Haiti,Honduras,0.0,0.0,True,FIFA World Cup qualification,Willemstad,Curaçao
2025-09-06,Mexico,Japan,0.0,0.0,True,Friendly,Oakland,United States
2025-09-06,United States,Korea Republic,0.0,2.0,False,Friendly,Harrison,United States
2025-09-06,Armenia,Portugal,0.0,5.0,False,FIFA World Cup qualification,Yerevan,Armenia
2025-09-06,Austria,Cyprus,1.0,0.0,False,FIFA World Cup qualification,Linz,Austria
2025-09-06,San Marino,Bosnia and Herzegovina,0.0,6.0,False,FIFA World Cup qualification,Serravalle,San Marino
2025-09-06,England,Andorra,2.0,0.0,False,FIFA World Cup qualification,London,England
2025-09-07,Germany,Northern Ireland,3.0,1.0,False,FIFA World Cup qualification,Cologne,Germany
2025-09-07,Türkiye,Spain,0.0,6.0,False,FIFA World Cup qualification,Konya,Turkey
2025-09-07,Lithuania,Netherlands,2.0,3.0,False,FIFA World Cup qualification,Kaunas,Lithuania
2025-09-07,Belgium,Kazakhstan,6.0,0.0,False,FIFA World Cup qualification,Anderlecht,Belgium
2025-09-07,Qatar,Russia,1.0,4.0,False,Friendly,Doha,Qatar
2025-09-07,Thailand,Iraq,0.0,1.0,False,King's Cup,Kanchanaburi,Thailand
2025-09-08,Czechia,Saudi Arabia,1.0,1.0,False,Friendly,Hradec Králové,Czech Republic
2025-09-08,Zambia,Morocco,0.0,2.0,False,FIFA World Cup qualification,Ndola,Zambia
2025-09-08,Guinea,Algeria,0.0,0.0,True,FIFA World Cup qualification,Casablanca,Morocco
2025-09-08,Equatorial Guinea,Tunisia,0.0,1.0,False,FIFA World Cup qualification,Malabo,Equatorial Guinea
2025-09-08,Ghana,Mali,1.0,0.0,False,FIFA World Cup qualification,Accra,Ghana
2025-09-08,Kosovo,Sweden,2.0,0.0,False,FIFA World Cup qualification,Pristina,Kosovo
2025-09-08,Switzerland,Slovenia,3.0,0.0,False,FIFA World Cup qualification,Basel,Switzerland
2025-09-08,Belarus,Scotland,0.0,2.0,True,FIFA World Cup qualification,Zalaegerszeg,Hungary
2025-09-08,Croatia,Montenegro,4.0,0.0,False,FIFA World Cup qualification,Zagreb,Croatia
2025-09-08,Panama,Guatemala,1.0,1.0,False,FIFA World Cup qualification,Panama City,Panama
2025-09-09,Jordan,Dominican Republic,3.0,0.0,False,Friendly,Amman,Jordan
2025-09-09,Mexico,Korea Republic,2.0,2.0,True,Friendly,Nashville,United States
2025-09-09,New Zealand,Australia,1.0,3.0,False,Soccer Ashes,Auckland,New Zealand
2025-09-09,United States,Japan,2.0,0.0,False,Friendly,Columbus,United States
2025-09-09,Wales,Canada,0.0,1.0,False,Friendly,Cardiff,Wales
2025-09-09,Ecuador,Argentina,1.0,0.0,False,FIFA World Cup qualification,Guayaquil,Ecuador
2025-09-09,Peru,Paraguay,0.0,1.0,False,FIFA World Cup qualification,Lima,Peru
2025-09-09,Bolivia,Brazil,1.0,0.0,False,FIFA World Cup qualification,El Alto,Bolivia
2025-09-09,Venezuela,Colombia,3.0,6.0,False,FIFA World Cup qualification,Maturín,Venezuela
2025-09-09,Chile,Uruguay,0.0,0.0,False,FIFA World Cup qualification,Santiago,Chile
2025-09-09,Burkina Faso,Egypt,0.0,0.0,False,FIFA World Cup qualification,Ouagadougou,Burkina Faso
2025-09-09,Congo DR,Senegal,2.0,3.0,False,FIFA World Cup qualification,Kinshasa,DR Congo
2025-09-09,South Africa,Nigeria,1.0,1.0,False,FIFA World Cup qualification,Bloemfontein,South Africa
2025-09-09,Cabo Verde,Cameroon,1.0,0.0,False,FIFA World Cup qualification,Praia,Cape Verde
2025-09-09,Gabon,Côte d'Ivoire,0.0,0.0,False,FIFA World Cup qualification,Franceville,Gabon
2025-09-09,France,Iceland,2.0,1.0,False,FIFA World Cup qualification,Paris,France
2025-09-09,Hungary,Portugal,2.0,3.0,False,FIFA World Cup qualification,Budapest,Hungary
2025-09-09,Bosnia and Herzegovina,Austria,1.0,2.0,False,FIFA World Cup qualification,Zenica,Bosnia and Herzegovina
2025-09-09,Norway,Moldova,11.0,1.0,False,FIFA World Cup qualification,Oslo,Norway
2025-09-09,Serbia,England,0.0,5.0,False,FIFA World Cup qualification,Belgrade,Serbia
2025-09-09,Curaçao,Bermuda,3.0,2.0,False,FIFA World Cup qualification,Willemstad,Curaçao
2025-09-09,Costa Rica,Haiti,3.0,3.0,False,FIFA World Cup qualification,San José,Costa Rica
2025-10-08,Qatar,Oman,0.0,0.0,False,FIFA World Cup qualification,Al Rayyan,Qatar
2025-10-08,Saudi Arabia,Indonesia,3.0,2.0,False,FIFA World Cup qualification,Jeddah,Saudi Arabia
2025-10-08,Djibouti,Egypt,0.0,3.0,True,FIFA World Cup qualification,Casablanca,Morocco
2025-10-08,Libya,Cabo Verde,3.0,3.0,False,FIFA World Cup qualification,Tripoli,Libya
2025-10-08,Central African Republic,Ghana,0.0,5.0,True,FIFA World Cup qualification,El Jadida,Morocco
2025-10-09,England,Wales,3.0,0.0,False,Friendly,London,England
2025-10-09,Poland,New Zealand,1.0,0.0,False,Friendly,Chorzów,Poland
2025-10-09,Morocco,Bahrain,1.0,0.0,False,Friendly,Rabat,Morocco
2025-10-09,Algeria,Somalia,3.0,0.0,False,FIFA World Cup qualification,Bir El Djir,Algeria
2025-10-09,Scotland,Greece,3.0,1.0,False,FIFA World Cup qualification,Glasgow,Scotland
2025-10-09,Malta,Netherlands,0.0,4.0,False,FIFA World Cup qualification,Ta' Qali,Malta
2025-10-09,Austria,San Marino,10.0,0.0,False,FIFA World Cup qualification,Vienna,Austria
2025-10-09,Cyprus,Bosnia and Herzegovina,2.0,2.0,False,FIFA World Cup qualification,Larnaca,Cyprus
2025-10-09,Czechia,Croatia,0.0,0.0,False,FIFA World Cup qualification,Prague,Czech Republic
2025-10-09,Nicaragua,Haiti,0.0,3.0,False,FIFA World Cup qualification,Managua,Nicaragua
2025-10-10,Argentina,Venezuela,1.0,0.0,True,Friendly,Miami Gardens,United States
2025-10-10,Canada,Australia,0.0,1.0,False,Friendly,Montreal,Canada
2025-10-10,Russia,Iran,2.0,1.0,False,Friendly,Volgograd,Russia
2025-10-10,Japan,Paraguay,2.0,2.0,False,Kirin Cup,Osaka,Japan
2025-10-10,Uzbekistan,Kuwait,2.0,0.0,False,Friendly,Tashkent,Uzbekistan
2025-10-10,Jordan,Bolivia,0.0,1.0,True,Friendly,Istanbul,Turkey
2025-10-10,Korea Republic,Brazil,0.0,5.0,False,Friendly,Seoul,South Korea
2025-10-10,Uruguay,Dominican Republic,1.0,0.0,True,Friendly,Kuala Lumpur,Malaysia
2025-10-10,United States,Ecuador,1.0,1.0,False,Friendly,Austin,United States
2025-10-10,Togo,Congo DR,0.0,1.0,False,FIFA World Cup qualification,Lomé,Togo
2025-10-10,South Sudan,Senegal,0.0,5.0,False,FIFA World Cup qualification,Juba,South Sudan
2025-10-10,South Africa,Zimbabwe,0.0,0.0,False,FIFA World Cup qualification,Durban,South Africa
2025-10-10,Seychelles,Côte d'Ivoire,0.0,7.0,True,FIFA World Cup qualification,Saint Pierre,Mauritius
2025-10-10,Tunisia,São Tomé and Príncipe,6.0,0.0,False,FIFA World Cup qualification,Radès,Tunisia
2025-10-10,Germany,Luxembourg,4.0,0.0,False,FIFA World Cup qualification,Sinsheim,Germany
2025-10-10,Sweden,Switzerland,0.0,2.0,False,FIFA World Cup qualification,Solna,Sweden
2025-10-10,France,Azerbaijan,3.0,0.0,False,FIFA World Cup qualification,Paris,France
2025-10-10,Belgium,North Macedonia,0.0,0.0,False,FIFA World Cup qualification,Gent,Belgium
2025-10-10,El Salvador,Panama,0.0,1.0,False,FIFA World Cup qualification,San Salvador,El Salvador
2025-10-10,Curaçao,Jamaica,2.0,0.0,False,FIFA World Cup qualification,Willemstad,Curaçao
2025-10-11,Mexico,Colombia,0.0,4.0,True,Friendly,Arlington,United States
2025-10-11,Iraq,Indonesia,1.0,0.0,True,FIFA World Cup qualification,Jeddah,Saudi Arabia
2025-10-11,Spain,Georgia,2.0,0.0,False,FIFA World Cup qualification,Elche,Spain
2025-10-11,Bulgaria,Türkiye,1.0,6.0,False,FIFA World Cup qualification,Sofia,Bulgaria
2025-10-11,Portugal,Ireland,1.0,0.0,False,FIFA World Cup qualification,Lisbon,Portugal
2025-10-11,Norway,Israel,5.0,0.0,False,FIFA World Cup qualification,Oslo,Norway
2025-10-12,Malta,Bosnia and Herzegovina,1.0,4.0,False,Friendly,Ta' Qali,Malta
2025-10-12,Egypt,Guinea-Bissau,1.0,0.0,False,FIFA World Cup qualification,Cairo,Egypt
2025-10-12,Ghana,Comoros,1.0,0.0,False,FIFA World Cup qualification,Accra,Ghana
2025-10-12,Scotland,Belarus,2.0,1.0,False,FIFA World Cup qualification,Glasgow,Scotland
2025-10-12,Netherlands,Finland,4.0,0.0,False,FIFA World Cup qualification,Amsterdam,Netherlands
2025-10-12,Romania,Austria,1.0,0.0,False,FIFA World Cup qualification,Bucharest,Romania
2025-10-12,Faroe Islands,Czechia,2.0,1.0,False,FIFA World Cup qualification,Tórshavn,Faroe Islands
2025-10-12,Croatia,Gibraltar,3.0,0.0,False,FIFA World Cup qualification,Varaždin,Croatia
